index,source,target
322,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪沼地探索≫{/c}の報酬
から入手可能。",
323,"{c05}≪樹海≫{/c}で
{c05}≪採取≫{/c}
することで入手可能。",
324,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ガノトトス≫≪グラビモス≫
{/c}から入手可能。",
325,"{c05}≪精算アイテム≫
{c02}持ち帰り不可。",
326,"{c05}≪精算アイテム≫
{c02}持ち帰り不可。",
327,"{c05}≪精算アイテム≫
{c02}持ち帰り不可。",
328,"{c05}≪精算アイテム≫
{c02}持ち帰り不可。",
329,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪雪山≫{/c}での{c05}≪採掘≫{/c}や
{c05}≪クシャルダオラ≫{/c}から入手可能。",
330,"{c05}≪精算アイテム≫
{c02}持ち帰り不可。",
331,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪モス≫
{/c}から入手可能。",
332,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪モス≫
{/c}から入手可能。",
333,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ブルファンゴ≫
{/c}から入手可能。",
334,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ドスファンゴ≫
{/c}から入手可能。",
335,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ドスファンゴ≫
{/c}から入手可能。",
336,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ドスファンゴ≫
{/c}から入手可能。",
337,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ランポス≫≪ドスランポス≫
{/c}から入手可能。",
338,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ケルビ≫
{/c}から入手可能。",
339,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ガウシカ≫
{/c}から入手可能。",
340,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ガウシカ≫
{/c}から入手可能。",
341,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ランポス≫
{/c}から入手可能。",
342,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ランポス≫
{/c}から入手可能。",
343,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ランポス≫≪ドスランポス≫
{/c}から入手可能。",
344,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ランポス≫
{/c}から入手可能。",
345,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ドスランポス≫
{/c}から入手可能。",
346,"{c05}≪ＨＲ1〜2≫{/c}の
{c05}≪ドスランポス≫
{/c}から入手可能。",
347,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ドスランポス≫
{/c}から入手可能。",
348,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ドスランポス≫
{/c}から入手可能。",
349,dummy,
350,dummy,
351,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ゲネポス≫
{/c}から入手可能。",
352,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ゲネポス≫
{/c}から入手可能。",
353,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ゲネポス≫≪ドスゲネポス≫
{/c}から入手可能。",
354,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ゲネポス≫
{/c}から入手可能。",
355,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ドスゲネポス≫
{/c}から入手可能。",
356,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ドスゲネポス≫
{/c}から入手可能。",
357,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪イーオス≫
{/c}から入手可能。",
358,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪イーオス≫
{/c}から入手可能。",
359,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪イーオス≫≪ドスイーオス≫
{/c}から入手可能。",
360,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪イーオス≫
{/c}から入手可能。",
361,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ドスイーオス≫
{/c}から入手可能。",
362,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ドスイーオス≫
{/c}から入手可能。",
363,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪イャンクック≫
{/c}から入手可能。",
364,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪イャンクック≫
{/c}から入手可能。",
365,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪イャンクック≫{/c}
から入手可能。",
366,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪イャンクック≫
{/c}から入手可能。",
367,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪イャンクック≫
{/c}から入手可能。",
368,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪イャンクック≫
{/c}から入手可能。",
369,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪イャンクック≫{/c}
から入手可能。",
370,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪イャンクック≫
{/c}から入手可能。",
371,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪イャンクック亜種≫
{/c}から入手可能。",
372,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪イャンクック亜種≫
{/c}から入手可能。",
373,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪イャンクック亜種≫
{/c}から入手可能。",
374,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ゲリョス≫
{/c}から入手可能。",
375,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ゲリョス≫
{/c}から入手可能。",
376,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ゲリョス≫
{/c}から入手可能。",
377,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ゲリョス亜種≫
{/c}から入手可能。",
378,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ゲリョス亜種≫
{/c}から入手可能。",
379,"{c05}≪精算アイテム≫
{c02}持ち帰り不可。",
380,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ガレオス≫≪ドスガレオス≫
{/c}から入手可能。",
381,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ガノトトス≫
{/c}から入手可能。",
382,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ガノトトス≫
{/c}から入手可能。",
383,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ガノトトス≫≪ガノトトス亜種≫
{/c}から入手可能。",
384,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ガノトトス亜種≫
{/c}から入手可能。",
385,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ガノトトス亜種≫
{/c}から入手可能。",
386,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ドスガレオス≫
{/c}から入手可能。",
387,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ガレオス≫≪ドスガレオス≫
{/c}から入手可能。",
388,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ガレオス≫
{/c}から入手可能。",
389,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ドスガレオス≫
{/c}から入手可能。",
390,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ドスガレオス≫
{/c}から入手可能。",
391,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ドスガレオス≫
{/c}から入手可能。",
392,"{c05}≪ＨＲ2≫{/c}の
{c05}≪リオレイア≫
{/c}から入手可能。",
393,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪リオレイア≫
{/c}から入手可能。",
394,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪リオレイア≫
{/c}から入手可能。",
395,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪リオレイア≫
{/c}から入手可能。",
396,"{c05}≪ＨＲ2≫{/c}の
{c05}≪リオレイア≫
{/c}から入手可能。",
397,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪リオレイア≫
{/c}から入手可能。",
398,"{c05}≪ＨＲ2≫{/c}の
{c05}≪リオレイア≫
{/c}から入手可能。",
399,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪リオレイア≫
{/c}から入手可能。",
400,"{c05}≪ＨＲ2≫{/c}の
{c05}≪リオレイア亜種≫
{/c}から入手可能。",
401,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪リオレイア亜種≫
{/c}から入手可能。",
402,"{c05}≪ＨＲ2≫{/c}の
{c05}≪リオレイア亜種≫
{/c}から入手可能。",
403,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪リオレイア亜種≫
{/c}から入手可能。",
404,"{c05}≪ＨＲ4≫{/c}の
{c05}≪リオレイア希少種≫
{/c}から入手可能。",
405,"{c05}≪ＨＲ4≫{/c}の
{c05}≪リオレイア希少種≫
{/c}から入手可能。",
406,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪リオレイア≫≪リオレウス≫
{/c}から入手可能。",
407,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪リオレイア≫≪リオレウス≫
{/c}から入手可能。",
408,"{c05}≪ＨＲ2≫{/c}の
{c05}≪リオレウス≫
{/c}から入手可能。",
409,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪リオレウス≫
{/c}から入手可能。",
410,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪リオレウス≫
{/c}から入手可能。",
411,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪リオレウス≫
{/c}から入手可能。",
412,"{c05}≪ＨＲ2≫{/c}の
{c05}≪リオレウス≫
{/c}から入手可能。",
413,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪リオレウス≫
{/c}から入手可能。",
414,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪リオレウス≫
{/c}から入手可能。",
415,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪リオレウス≫
{/c}から入手可能。",
416,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪リオレウス≫
{/c}から入手可能。",
417,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪リオレウス亜種≫
{/c}から入手可能。",
418,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪リオレウス亜種≫
{/c}から入手可能。",
419,"{c05}≪ＨＲ2≫{/c}の
{c05}≪リオレウス亜種≫
{/c}から入手可能。",
420,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪リオレウス亜種≫
{/c}から入手可能。",
421,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪リオレウス亜種≫
{/c}から入手可能。",
422,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪リオレウス亜種≫{/c}
から入手可能。",
423,"{c05}≪ＨＲ4≫{/c}の
{c05}≪リオレウス希少種≫{/c}
から入手可能。",
424,"{c05}≪ＨＲ4≫{/c}の
{c05}≪リオレウス希少種≫{/c}
から入手可能。",
425,"{c05}≪ＨＲ4≫{/c}の
{c05}≪リオレウス希少種≫{/c}
から入手可能。",
426,"{c05}≪ＨＲ4≫{/c}の
{c05}≪リオレウス希少種≫{/c}
から入手可能。",
427,"{c05}≪ＨＲ4≫{/c}の
{c05}≪リオレウス希少種≫{/c}
から入手可能。",
428,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪フルフル≫
{/c}から入手可能。",
429,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪フルフル≫
{/c}から入手可能。",
430,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪フルフル≫≪フルフル亜種≫
{/c}から入手可能。",
431,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪フルフル≫≪フルフル亜種≫
{/c}から入手可能。",
432,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪フルフル亜種≫
{/c}から入手可能。",
433,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪フルフル亜種≫
{/c}から入手可能。",
434,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪バサルモス≫
{/c}から入手可能。",
435,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪バサルモス≫
{/c}から入手可能。",
436,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪バサルモス≫
{/c}から入手可能。",
437,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪グラビモス≫≪グラビモス亜種≫
{/c}から入手可能。",
438,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪グラビモス≫
{/c}から入手可能。",
439,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪グラビモス≫
{/c}から入手可能。",
440,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ショウグンギザミ≫
{/c}から入手可能。",
441,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪グラビモス亜種≫
{/c}から入手可能。",
442,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪グラビモス亜種≫
{/c}から入手可能。",
443,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪グラビモス亜種≫
{/c}から入手可能。",
444,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ディアブロス≫{/c}
から入手可能。",
445,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ディアブロス亜種≫{/c}
から入手可能。",
446,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ディアブロス≫
{/c}から入手可能。",
447,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ディアブロス≫
{/c}から入手可能。",
448,"{c05}≪ＨＲ2≫{/c}の
{c05}≪ディアブロス≫
{/c}から入手可能。",
449,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ディアブロス≫
{/c}から入手可能。",
450,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ディアブロス≫
{/c}から入手可能。",
451,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ディアブロス≫
{/c}から入手可能。",
452,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ディアブロス亜種≫
{/c}から入手可能。",
453,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ディアブロス亜種≫
{/c}から入手可能。",
454,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ディアブロス亜種≫
{/c}から入手可能。",
455,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ディアブロス亜種≫
{/c}から入手可能。",
456,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ディアブロス亜種≫
{/c}から入手可能。",
457,"{c05}≪樹海探索≫{/c}の報酬
から入手可能。",
458,"{c05}≪ＨＲ1〜2≫{/c}の
{c05}≪ランゴスタ≫
{/c}から入手可能。",
459,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ランゴスタ≫
{/c}から入手可能。",
460,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ランゴスタ≫
{/c}から入手可能。",
461,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ランゴスタ≫
{/c}から入手可能。",
462,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪カンタロス≫
{/c}から入手可能。",
463,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪カンタロス≫
{/c}から入手可能。",
464,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪カンタロス≫
{/c}から入手可能。",
465,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪カンタロス≫
{/c}から入手可能。",
466,"{c05}≪ＨＲ2≫{/c}の
{c05}≪ガノトトス亜種≫
{/c}から入手可能。",
467,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ガノトトス≫
{/c}から入手可能。",
468,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ガノトトス≫
{/c}から入手可能。",
469,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
470,"{c05}≪ＨＲ2≫{/c}の
{c05}≪モノブロス≫
{/c}から入手可能。",
471,"{c05}≪ＨＲ2≫{/c}の
{c05}≪モノブロス≫
{/c}から入手可能。",
472,"{c05}≪ＨＲ2≫{/c}の
{c05}≪モノブロス≫
{/c}から入手可能。",
473,"{c05}≪ＨＲ2≫{/c}の
{c05}≪モノブロス≫
{/c}から入手可能。",
474,"{c05}≪ＨＲ2≫{/c}の
{c05}≪モノブロス亜種≫
{/c}から入手可能。",
475,"{c05}≪ＨＲ2≫{/c}の
{c05}≪モノブロス亜種≫{/c}
から入手可能。",
476,"{c05}≪ＨＲ2≫{/c}の
{c05}≪モノブロス亜種≫{/c}
から入手可能。",
477,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪キリン≫
{/c}から入手可能。",
478,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪キリン≫
{/c}から入手可能。",
479,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪キリン≫
{/c}から入手可能。",
480,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪キリン≫
{/c}から入手可能。",
481,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪キリン≫
{/c}から入手可能。",
482,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪キリン≫
{/c}から入手可能。",
483,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ラオシャンロン≫
{/c}から入手可能。",
484,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ラオシャンロン≫
{/c}から入手可能。",
485,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ラオシャンロン≫
{/c}から入手可能。",
486,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ラオシャンロン≫
{/c}から入手可能。",
487,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ラオシャンロン≫
{/c}から入手可能。",
488,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ラオシャンロン≫
{/c}から入手可能。",
489,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ラオシャンロン亜種≫
{/c}から入手可能。",
490,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ラオシャンロン亜種≫
{/c}から入手可能。",
491,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ミラボレアス≫
{/c}から入手可能。",
492,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ミラボレアス≫
{/c}から入手可能。",
493,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ミラボレアス≫
{/c}から入手可能。",
494,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ミラボレアス≫
{/c}から入手可能。",
495,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ミラボレアス≫
{/c}から入手可能。",
496,"{c05}≪ＨＲ4≫{/c}の
{c05}≪ミラボレアス≫
{/c}から入手可能。",
497,"{c05}≪ＨＲ4≫{/c}の
{c05}≪ミラボレアス≫
{/c}から入手可能。",
498,"{c05}≪ＨＲ4≫{/c}の
{c05}≪ミラボレアス≫
{/c}から入手可能。",
499,"{c05}≪ＨＲ4≫{/c}の
{c05}≪ミラボレアス≫
{/c}から入手可能。",
500,"{c05}≪ＨＲ4≫{/c}の
{c05}≪ミラボレアス≫
{/c}から入手可能。",
501,"{c05}≪ＨＲ4≫{/c}の
{c05}≪ミラボレアス≫
{/c}から入手可能。",
502,"{c05}≪ＨＲ4≫{/c}の
{c05}≪ミラボレアス≫
{/c}から入手可能。",
503,"{c05}≪ＨＲ4≫{/c}の
{c05}≪ミラボレアス≫
{/c}から入手可能。",
504,"{c05}≪ＨＲ4≫{/c}の
{c05}≪ミラボレアス≫
{/c}から入手可能。",
505,"{c05}≪ＨＲ4以上≫{/c}で
{c05}≪総合ショップ≫
{/c}から入手可能。",
506,"{c05}≪ＨＲ3以上≫{/c}で
{c05}≪総合ショップ≫
{/c}から入手可能。",
507,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ブランゴ≫≪ヤオザミ≫
{/c}から入手可能。",
508,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ドドブランゴ≫
{/c}から入手可能。",
509,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ドドブランゴ≫
{/c}から入手可能。",
510,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ドドブランゴ≫
{/c}から入手可能。",
511,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ドドブランゴ≫
{/c}から入手可能。",
512,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ドドブランゴ≫
{/c}から入手可能。",
513,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ドドブランゴ≫
{/c}から入手可能。",
514,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪コンガ≫
{/c}から入手可能。",
515,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ババコンガ≫
{/c}から入手可能。",
516,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ババコンガ≫
{/c}から入手可能。",
